"","begin_time","average_response_time","throughput"
"30328",1511054820,145.020924705501,140651.983677534
"30329",1511054880,163.059930274524,134581.818257383
"30330",1511054940,140.508945118627,155047.835166878
"30331",1511055000,198.352434498448,155754.221269373
"30332",1511055060,183.393504909353,142911.875655054
"30333",1511055120,134.851719436797,138180.868882995
"30334",1511055180,138.67647515099,131794.146695747
"30335",1511055240,140.469205078553,147105.699223925
"30336",1511055300,125.711619908592,143566.077175689
"30337",1511055360,134.15563223718,133990.688145654
"30338",1511055420,150.34394751856,132166.109242057
"30339",1511055480,173.689972543678,132363.728736269
"30340",1511055540,195.590007065385,146269.742955209
"30341",1511055600,169.505470988361,157854.512624008
"30342",1511055660,155.511109117573,143791.018903484
"30343",1511055720,161.698599424361,147602.428972977
"30344",1511055780,141.393964639864,146053.833091852
"30345",1511055840,195.271626998316,159085.608451978
"30346",1511055900,170.244929430823,159642.397211205
"30347",1511055960,125.49378057518,150078.167667176
"30348",1511056020,147.936639020734,147900.027830927
"30349",1511056080,159.354822789973,144180.290533659
"30350",1511056140,158.392350611198,158986.257761772
"30351",1511056200,169.925520290969,154271.300576728
"30352",1511056260,139.109080182748,143312.454769092
"30353",1511056320,133.825059808406,138820.735251303
"30354",1511056380,131.30062735905,133665.078769053
"30355",1511056440,155.470738845191,151266.977046223
"30356",1511056500,145.34106214926,146446.095530355
"30357",1511056560,151.898278416098,135721.821943377
"30358",1511056620,138.073991768913,134789.067433242
"30359",1511056680,164.092855454232,126853.399485177
"30360",1511056740,187.340925698075,146684.714467529
"30361",1511056800,175.399296587784,154861.196358935
"30362",1511056860,137.438663388758,150129.793835101
"30363",1511056920,147.918435485844,144483.275838329
"30364",1511056980,155.374320968253,138514.908546951
"30365",1511057040,189.947775793833,152058.216385542
"30366",1511057100,173.383402306309,149422.641802175
"30367",1511057160,220.719313157627,138410.693419467
"30368",1511057220,162.718138771945,135553.222951717
"30369",1511057280,130.038828983216,127969.728887066
"30370",1511057340,169.676013341691,149006.791879316
"30371",1511057400,146.095880974037,144200.054259759
"30372",1511057460,133.367446421221,135091.593218754
"30373",1511057520,148.1965635094,132958.953263602
"30374",1511057580,169.604009728357,133079.713943503
"30375",1511057640,146.709654125966,144555.820869964
"30376",1511057700,144.254173938402,144809.711088408
"30377",1511057760,169.932610979943,133937.336946487
"30378",1511057820,149.329725612914,133027.578875274
"30379",1511057880,144.918455543594,125202.910394267
"30380",1511057940,138.111745028192,145417.908819036
"30381",1511058000,167.545956257414,147584.813211694
"30382",1511058060,153.448717134434,139240.998708783
"30383",1511058120,188.622731079423,133896.877520048
"30384",1511058180,135.903243343542,136471.14504496
"30385",1511058240,188.232990402108,149187.436410094
"30386",1511058300,150.327761471233,146201.840263438
"30387",1511058360,179.849363743551,146748.113672927
"30388",1511058420,136.964906848947,141951.628738708
"30389",1511058480,142.920868472225,130693.257022718
"30390",1511058540,155.610445766487,149678.140666038
"30391",1511058600,146.593683640043,155804.930669279
"30392",1511058660,140.477077829962,134251.388439937
"30393",1511058720,136.900749082003,131364.117835031
"30394",1511058780,147.925185778762,133117.673456029
"30395",1511058840,152.406762517974,148069.114547177
"30396",1511058900,167.279954434057,146504.484509304
"30397",1511058960,149.422717816017,135926.803816434
"30398",1511059020,143.832744307857,132154.534736976
"30399",1511059080,148.266121804051,130594.728211761
"30400",1511059140,138.514400328895,148479.163258477
"30401",1511059200,147.491336345287,152062.311198899
"30402",1511059260,151.727204776391,143042.190229722
"30403",1511059320,130.040575467056,141036.056683003
"30404",1511059380,167.639843790359,137486.780646494
"30405",1511059440,174.480363456326,152376.613207027
"30406",1511059500,144.611566523348,151038.666471145
"30407",1511059560,156.665064760474,142506.154790763
"30408",1511059620,145.971705759208,139942.997055976
"30409",1511059680,150.731900885673,131115.147416927
"30410",1511059740,166.622474967096,154584.287594738
"30411",1511059800,125.618429335693,147945.734071703
"30412",1511059860,139.997085910627,142642.398075046
"30413",1511059920,148.403306000237,138521.730223077
"30414",1511059980,275.961365522299,138503.555134563
"30415",1511060040,147.17242539585,157788.321099137
"30416",1511060100,154.288416151984,159052.468636499
"30417",1511060160,138.594757750709,146330.1174663
"30418",1511060220,139.961379614746,149951.533747153
"30419",1511060280,137.205373241468,144908.214396566
"30420",1511060340,148.149063075828,164472.783320618
"30421",1511060400,160.561148661268,158495.13197003
"30422",1511060460,163.138673326139,148802.415137073
"30423",1511060520,191.721319501036,146031.876481529
"30424",1511060580,149.275663113493,138817.616829561
"30425",1511060640,147.805618569242,148520.092851927
"30426",1511060700,169.621246689971,145561.458992257
"30427",1511060760,128.108557178614,137444.626917505
"30428",1511060820,159.961189078888,139225.254938469
"30429",1511060880,162.883073943277,136397.855439204
"30430",1511060940,159.202914004034,154522.144696214
"30431",1511061000,148.83276166437,150088.452520071
"30432",1511061060,171.083636346774,145240.138701982
"30433",1511061120,153.846650897719,141564.113595147
"30434",1511061180,111.417617409697,133536.136265802
"30435",1511061240,155.473225190145,152807.597858143
"30436",1511061300,183.174594766659,149762.643631631
"30437",1511061360,135.80788262181,138369.852724808
"30438",1511061420,150.595418561986,141019.084210404
"30439",1511061480,134.809950003841,133896.274266593
"30440",1511061540,140.406121186683,147212.792945059
"30441",1511061600,224.26831928057,146787.03677507
"30442",1511061660,142.514790489062,138566.143714497
"30443",1511061720,135.93225425964,131225.92359379
"30444",1511061780,139.549339943746,129605.031632074
"30445",1511061840,146.172110429168,143495.867591725
"30446",1511061900,157.423178812288,132880.864403615
"30447",1511061960,159.853583370905,135003.124961809
"30448",1511062020,120.852547719574,133204.624405566
"30449",1511062080,128.942695415656,129220.172409656
"30450",1511062140,153.226297632978,150497.977391555
"30451",1511062200,152.210795303703,154853.523298209
"30452",1511062260,149.196144252656,134463.127202041
"30453",1511062320,150.921003453858,136410.814214049
"30454",1511062380,127.893139170996,131793.320309358
"30455",1511062440,163.738962627034,147408.673104991
"30456",1511062500,119.461012316388,140173.503821085
"30457",1511062560,182.929103290081,135756.194499959
"30458",1511062620,126.215337263477,128092.704846933
"30459",1511062680,135.119048568165,128833.30847627
"30460",1511062740,135.177182840338,145030.137882657
"30461",1511062800,154.443405665249,136215.160395495
"30462",1511062860,146.477718269427,127719.067547865
"30463",1511062920,126.074034523431,128816.529064369
"30464",1511062980,195.090388671655,126014.835092161
"30465",1511063040,153.600321403675,143344.849074963
"30466",1511063100,160.875111441182,141728.125480695
"30467",1511063160,143.573323933527,134644.023920029
"30468",1511063220,136.43285038944,130827.40566898
"30469",1511063280,156.214238161259,129587.21235882
"30470",1511063340,153.279912478142,146484.397199944
"30471",1511063400,146.584733273046,143337.465424508
"30472",1511063460,141.29197193703,134393.825597982
"30473",1511063520,164.137213083658,132869.941787531
"30474",1511063580,177.22075376519,128707.810432052
"30475",1511063640,139.897484591373,145595.84877308
"30476",1511063700,158.202577305564,141314.640476407
"30477",1511063760,150.905335307569,131576.901423588
"30478",1511063820,148.356027960068,127546.433832821
"30479",1511063880,145.777360405298,123129.401549899
"30480",1511063940,162.325021796556,147908.920286431
"30481",1511064000,172.188181169477,151989.178716673
"30482",1511064060,151.98513467279,135146.89761615
"30483",1511064120,137.86766828097,141993.81242015
"30484",1511064180,137.350563876095,140533.00776242
"30485",1511064240,238.283820098226,155916.711924105
"30486",1511064300,129.689025347613,146279.485480483
"30487",1511064360,143.439763655392,151088.385168746
"30488",1511064420,160.756556297045,149478.967623186
"30489",1511064480,137.029230354622,136043.021190507
"30490",1511064540,141.298118261131,151894.546608797
"30491",1511064600,171.25062901752,146198.757388096
"30492",1511064660,153.052472383959,136330.225275934
"30493",1511064720,209.510336585443,140677.952490334
"30494",1511064780,134.128144989426,128271.938542052
"30495",1511064840,220.094388506298,150993.921085705
"30496",1511064900,145.502401256332,148159.060063504
"30497",1511064960,138.815815259878,140581.605462731
"30498",1511065020,175.657676674726,137321.046309864
"30499",1511065080,153.559136759742,130731.269808861
"30500",1511065140,147.166642756364,146135.299940083
"30501",1511065200,179.859060944912,149561.762587761
"30502",1511065260,134.80835850832,130226.706672468
"30503",1511065320,154.791964229235,128408.570914527
"30504",1511065380,159.068309304311,128588.820482061
"30505",1511065440,184.404229881988,147886.416957638
"30506",1511065500,132.044064857938,139347.558307553
"30507",1511065560,149.15906385845,134525.907055321
"30508",1511065620,175.37202903783,138767.289849354
"30509",1511065680,145.7602104922,134674.044659292
"30510",1511065740,146.27551956886,150408.727096791
"30511",1511065800,135.899271804278,145131.011916449
"30512",1511065860,192.095792469805,135928.430058886
"30513",1511065920,135.669990496689,134086.003772691
"30514",1511065980,139.111402975816,128265.080829625
"30515",1511066040,146.83764620752,143713.341745277
"30516",1511066100,147.295064903884,142685.017410236
"30517",1511066160,150.969310749127,131693.204068418
"30518",1511066220,154.051086045181,129252.82083285
"30519",1511066280,112.950190861331,126871.13533668
"30520",1511066340,305.36038534605,149610.958731573
"30521",1511066400,166.668622277816,144313.228095584
"30522",1511066460,154.004710015582,136906.109136318
"30523",1511066520,158.812339891152,140959.61174139
"30524",1511066580,147.073341085793,133525.288327974
"30525",1511066640,201.651997483079,151884.068714224
"30526",1511066700,139.532500493134,142422.913451185
"30527",1511066760,318.360991633709,134603.144399151
"30528",1511066820,144.056097318138,137474.37992822
"30529",1511066880,163.420829494367,132586.144548775
"30530",1511066940,162.219344450007,150574.884502921
"30531",1511067000,151.143980285769,146058.656897729
"30532",1511067060,142.979816964336,134702.656220849
"30533",1511067120,150.186462477286,132849.65074147
"30534",1511067180,215.550439832013,131041.152837746
